PART#,CROSS,NV,TX,PA,FL,PRICE
57-0710,,0,0,0,0,42.97
57-0711,,0,0,0,0,23.23
57-0712,,45,0,0,0,21
57-0713,,0,0,0,0,21.16
57-0714,,0,0,0,0,17.82
57-0715,,0,0,0,0,21.65
57-0716,,0,0,0,0,19.41
57-0717,,0,0,0,0,18.56
57-0718,,0,0,0,0,16.24
57-0719,,0,0,0,0,31.82
57-0720,,18,0,0,0,21.32
57-0721,,0,0,0,0,33.1
57-0722,,0,0,0,0,14.64
57-0723,,0,0,0,0,16.71
57-0724,,0,0,0,0,11.33
57-0725,,100,0,0,4,10.94
57-0726,,0,0,0,0,13.68
57-0727,,0,0,0,0,18.78
57-0728,,0,0,0,0,33.77
57-0729,,0,2,0,0,19.42
57-0730,,0,0,0,0,16.24
57-0731,,0,0,0,0,15.6
57-0731,,0,0,0,0,20.71
57-0732,,28,0,0,0,35.21
57-0733,,0,0,0,0,24.79
57-0734,,0,0,0,0,22.28
57-0735,,0,0,0,0,22.28
57-0736,,0,0,0,0,25.77
57-0736,,0,0,0,0,33.66
57-0737,,0,0,0,0,24.51
57-0737,,0,0,0,0,31.96
57-0738,,0,0,0,0,14
57-0739,,0,0,0,0,20.67
57-0740,,0,0,0,0,18.76
57-0741,,0,0,0,0,24.83
57-0742,,17,0,0,0,13.43
57-0742FD,,0,0,0,0,30.58
57-0743,,6,2,0,1,17.65
57-0743FD,,0,0,0,0,118.91
57-0744,,91,0,0,0,27.18
57-0745,,0,0,0,0,19.42
57-0746,,1,0,0,0,23.66
57-0747,,0,0,0,0,13.71
57-0748,,2,0,0,0,13.44
57-0749,,113,0,0,1,16.24
57-0750,,0,10,0,0,18.22
57-0751,,0,0,0,0,17.5
57-0752,,0,0,0,0,18.47
57-0753,,2,0,0,0,12.94
57-0754,,1,0,0,0,15.71
57-0756,,0,0,0,0,17.15
57-0756FD,,0,0,0,0,92.48
57-0757,,0,0,0,0,22.28
57-0758,,0,0,0,0,18.47
57-0759,,29,0,0,1,12.08
57-0760,,54,0,0,0,66.18
57-0761,,0,0,0,0,19.1
57-0762,,18,0,0,1,18.86
57-0763,,36,0,0,1,30.92
57-0763FD,,0,0,0,0,71.71
57-0764,,12,3,0,4,18.27
57-0765,,0,0,0,0,17.18
57-0766,,1,0,0,0,95.48
57-0767,,0,1,0,0,26.54
57-0768,,0,0,0,0,22.61
57-0769,,0,0,0,0,11.46
57-0770,,0,0,0,0,26.02
57-0771,,12,1,0,8,13.89
57-0771A,,0,0,0,0,20.68
57-0772,,1,0,0,0,14.39
57-0773,,0,0,0,1,49.32
57-0775,,19,5,0,4,8.7
57-0776,,0,0,0,0,61.16
57-0778,,17,0,0,0,14.5
57-0779,,0,0,0,0,16.15
57-0780,,0,0,0,0,43.59
57-0781,,0,0,0,0,78.24
57-0782,,0,0,0,0,11.77
57-0783,,5,0,0,2,6.08
57-0784,,0,0,0,0,46.68
57-0785,,0,0,0,0,26.09
57-0786,,0,0,0,0,18.78
57-0787,,0,0,0,0,39.79
57-0788,,0,0,0,0,17.93
57-0789,,0,0,0,0,18.66
57-0790,,1,0,0,0,16.51
57-0791,,4,0,0,1,40.96
57-0792,,4,0,0,3,18.3
57-0793,,1,0,0,0,17.42
57-0795,,0,0,0,0,13.37
57-0796,,0,0,0,0,13.37
57-0798,,45,0,0,0,16.99
57-0799,,7,0,0,0,20.54
57-0799FD,,1,0,0,0,162.16
57-0800,,0,0,0,0,16.94
57-0801,,5,0,0,0,20.29
57-0802,,17,3,0,0,16.06
57-0803,,5,0,0,0,13.95
57-0804,,4,0,0,1,36.29
57-0805,,38,0,0,0,26.9
57-0805A,,0,0,0,0,28.64
57-0805FD,,0,0,0,0,104.34
57-0806,,25,0,0,1,28.71
57-0807,,46,0,0,2,25.75
57-0808,,0,0,0,0,11
57-0809,,19,0,0,0,10.76
57-0810,,0,0,0,0,25.47
57-0811,,7,0,0,4,41.93
57-0812,,0,0,0,0,25.47
57-0813,,15,3,0,0,27.83
57-0814,,0,0,0,0,25.47
57-0815,,0,0,0,0,22.28
57-0816,,1,0,0,0,28.62
57-0817,,145,0,0,0,20.03
57-0818,,23,0,0,0,28.18
57-0819,,31,3,0,1,37.23
57-0820,,35,90,0,0,9.02
57-0821,,0,0,0,0,9.86
57-0822,,0,0,0,0,16.56
57-0823,,12,29,0,0,9.06
57-0824,,0,0,0,0,16.24
57-0825,,43,2,0,1,18.51
57-0826,,0,0,0,0,21.38
57-0826A,,0,0,0,0,24.19
57-0827,,1,0,0,2,15.89
57-0828,,39,3,0,0,16.71
57-0829,,0,0,0,0,136.86
57-0832,,0,0,0,0,217.02
57-0833,,2,0,0,0,11.69
57-0833FD,,0,0,0,0,74.36
57-0834,,1,0,0,0,15.73
57-0837,,1,0,0,0,24.11
57-0838,,2,0,0,0,28.12
57-0839,,0,0,0,0,73.21
57-0839GM,,0,0,0,0,56.38
57-0841,,21,4,0,2,14.11
57-0842,,7,2,0,0,14.29
57-0843,,73,39,0,0,12.82
57-0844,,1,0,0,2,19.08
57-0845,,10,0,0,0,14.99
57-0846,,0,0,0,1,11.58
57-0847,,0,0,0,0,28.64
57-0848,,9,0,0,2,34.65
57-0849,,2,0,0,0,21.83
57-0850,,0,0,0,0,21.65
57-0851,,17,0,0,0,11.25
57-0852,,0,0,0,0,18.61
57-0853,,43,0,0,0,29.19
57-0854,,0,0,0,0,98.66
57-0855,,5,0,0,0,57.29
57-0856,,5,0,0,0,57.29
57-0857,,5,0,0,0,57.29
57-0858,,4,0,0,0,38.19
57-0859,,0,0,0,0,129.86
57-0860,,9,1,0,0,18.67
57-0861,,29,0,0,0,13.76
57-0861A,,1,0,0,0,19.65
57-0862,,0,0,0,0,22.68
57-0863,,0,0,0,0,43.69
57-0864,,38,0,0,1,13.88
57-0865,,11,0,0,0,14.45
57-0866,,14,0,0,0,20.61
57-0867,,7,0,0,0,299.33
57-0867GM,,0,0,0,0,155.98
57-0868,,0,1,0,0,40.1
57-0869,,0,0,0,0,38.09
57-0870,,1,0,0,0,13.51
57-0871,,0,0,0,0,50.92
57-0872,,0,0,0,0,55.7
57-0873,,0,1,0,1,30.07
57-0874,,15,2,0,1,15.89
57-0875,,0,0,0,0,315.08
57-0879,,23,3,0,0,29.22
57-0881,,0,0,0,0,17.5
57-0882,,0,1,0,0,27.68
57-0882GM,,0,0,0,0,45.55
57-0883,,0,0,0,0,79.56
57-0884,,0,0,0,0,19.11
57-0887,,2,0,0,0,10.97
57-0888,,0,0,0,0,23.16
57-0889,,11,0,0,0,37.23
57-0890,,0,0,0,0,315.08
57-0891,,13,0,0,3,14.54
57-0892,,1,0,0,0,31.5
57-0893,,0,0,0,0,136.06
57-0893GM,,0,0,0,0,122.79
57-0894,,0,0,0,0,197.32
57-0895,,0,0,0,0,95.48
57-0896,,0,0,0,0,29.93
57-0896GM,,0,0,0,0,98.85
57-0897,,2,0,0,0,24.67
57-0901,,0,0,0,0,19.5
57-0902,,0,0,0,0,18.88
57-0903,,0,0,0,1,11.81
57-0904,,0,0,0,0,127.3
57-0905,,0,1,0,0,15.16
57-0908,,48,0,0,0,15.9
57-0909,,0,0,0,0,57.29
57-0910,,3,0,0,0,10.46
57-0911,,0,17,0,0,17.16
57-0914,,46,5,0,0,14.64
57-0915,,24,1,0,0,11.14
57-0916,,17,0,0,0,15.01
57-0916A,,0,0,0,0,127.3
57-0917,,0,0,0,0,36.39
57-0917FD,,0,0,0,0,159.4
57-0918,,8,0,0,0,33.76
57-0918GM,,0,0,0,0,94.2
57-0919,,0,0,0,0,22.81
57-0920,,26,1,0,0,11.54
57-0921,,64,0,0,2,10.93
57-0922,,0,0,0,0,95.48
57-0923,,0,0,0,0,35.33
57-0925,,27,0,0,0,16.9
57-0926,,157,11,0,0,9.49
57-0927,,13,0,0,1,22.44
57-0928,,2,0,0,0,21.43
57-0930,,0,0,0,0,111.39
57-0932,,0,0,0,1,24.19
57-0932FD,,0,0,0,0,40.68
57-0934,,11,0,0,1,12.41
57-0935,,23,0,0,0,16.05
57-0936,,1,0,0,1,20.25
57-0937,,10,0,0,0,15.96
57-0938,,22,0,0,0,35.26
57-0938GM,,0,0,0,0,182.24
57-0939,,9,2,0,0,29.17
57-0939GM,,0,0,0,0,131.27
57-0940,,5,0,0,2,26.6
57-0941,,142,0,0,0,21.88
57-0942,,3,1,0,0,28.67
57-0942GM,,0,0,0,0,43.23
57-0943,,24,22,0,4,31.38
57-0943GM,,0,0,0,0,110.43
57-0944,,0,22,0,0,23.72
57-0944GM,,0,0,0,0,95.76
57-0945,,36,5,0,6,16.25
57-0946,,8,0,0,2,16.63
57-0946MPR,,0,0,0,0,124.93
57-0947,,1,0,0,1,12.66
57-0948,,1,0,0,0,15.64
57-0949,,14,0,0,0,11.52
57-0950,,82,0,0,1,12
57-0951,,0,1,0,0,16.13
57-0952,,0,0,0,0,29.59
57-0953,,0,0,0,0,356.44
57-0954,,48,8,0,0,26.96
57-0954FD,,0,0,0,0,165.18
57-0955,,0,0,0,0,107.57
57-0956,,0,0,0,0,73.21
57-0957,,0,0,0,0,31.5
57-0959,,0,0,0,0,66.84
57-0962,,1,1,0,2,4.45
57-0963,,0,0,0,0,17.5
57-0964,,0,0,0,0,20.68
57-0965,,0,0,0,0,20.73
57-0966,,0,0,0,0,20.68
57-0967,,0,2,0,0,15.88
57-0968,,0,0,0,0,53.15
57-0969,,5,2,0,1,19.47
57-0970,,0,0,0,0,17.18
57-0971,,10,0,0,0,21.65
57-0971A,,0,0,0,0,28.96
57-0972,,43,0,0,0,24.12
57-0972GM,,0,0,0,0,79.11
57-0973,,0,0,0,0,17.1
57-0974,,36,0,0,0,11
57-0976,,73,15,0,0,23.92
57-0977,,0,2,0,0,55.7
57-0978,,8,0,0,0,20.58
57-0978FD,,0,0,0,0,60.74
57-0979,,8,0,0,1,14.79
57-0981,,0,0,0,0,289.3
57-0982,,0,0,0,0,391.47
57-0983,,0,0,0,0,317.94
57-0984,,0,0,0,0,317.94
57-0985,,0,0,0,0,272.76
57-0986,,0,0,0,0,317.94
57-0987,,1,0,0,0,15.71
57-0988,,25,0,0,0,31.26
57-0989,,29,0,0,0,13.45
57-0990,,56,1,0,0,29.4
57-0991,,5,0,0,0,13.61
57-0992,,6,3,0,1,11.34
57-0993,,0,0,0,0,30.24
57-0993,,0,0,0,0,70.02
57-0994,,1,0,0,0,33.03
57-0995,,0,0,0,0,47.74
57-0995GM,,0,0,0,0,91.12
57-0996,,0,0,0,0,26.99
57-0996GM,,0,0,0,0,109.65
57-0997,,8,0,0,0,16.34
57-0998,,0,50,0,0,47.74
57-0998GM,,0,0,0,0,104.2
57-0999,,0,0,0,0,37.48
57-0999GM,,0,0,0,0,96.54
57-10005,,0,0,0,0,22.81
57-10006,,0,0,0,0,249.85
57-10007,,9,0,0,0,14.32
57-10008,,73,0,0,0,16.28
57-1001,,0,0,0,1,63.66
57-10011,,24,0,0,0,11.59
57-1002,,2,0,0,0,77
57-10022,,0,0,0,0,27.71
57-10023,,0,0,0,0,23.45
57-10026,,0,0,0,0,118.86
57-10027,,0,0,0,0,83.5
57-10028,,1,0,0,0,91.79
57-10029,,0,1,0,0,54.04
57-1003,,9,0,0,2,23.48
57-10030,,0,0,0,0,80.1
57-10031,,0,0,0,0,98.65
57-10032,,0,0,0,0,135.11
57-10033,,0,0,0,0,125.76
57-10034,,0,0,0,0,138.34
57-10035,,0,0,0,0,56.13
57-10036,,0,0,0,0,20.84
57-10037,,1,0,0,0,11.59
57-1004,,0,0,0,0,173.45
57-10040,,0,0,0,0,27.17
57-10041,,0,0,0,0,71.3
57-10049,,7,0,0,1,16.09
57-10050,,0,0,0,0,14.15
57-10051,,0,0,0,0,13.3
57-10057,,0,0,0,0,27.06
57-10059,,0,0,0,0,17.84
57-1006,,0,0,0,0,33.92
57-10060,,0,0,0,0,49.73
57-10064,,1,0,0,1,13.28
57-1006GM,,0,0,0,0,89.56
57-1007,,0,0,0,0,95.48
57-1007GM,,0,0,0,0,75.68
57-1008,,0,0,0,0,103.44
57-1009,,0,0,0,0,6.52
57-1010,,7,6,0,63,13.41
57-10104,,21,0,0,2,30.48
57-1010FD,,0,0,0,0,58
57-1011,,21,2,0,10,23.51
57-10119,,85,0,0,1,14.67
57-10119A,,0,0,0,0,17.5
57-10119GM,,0,0,0,0,76.45
57-10128,,0,0,0,1,27.06
57-10128A,,0,0,0,0,27.06
57-1013,,0,1,0,0,45.87
57-1014,,0,0,0,0,28.64
57-10144,,0,0,0,0,35.22
57-1016,,1,0,0,1,18.66
57-10164,,2,1,0,0,50.91
57-1017,,0,0,0,0,43.13
57-1018,,16,7,0,0,29.94
57-1018FD,,0,0,0,0,83.88
57-1019,,6,5,0,0,20.48
57-1019FD,,1,0,0,0,38.67
57-1020,,11,3,0,0,16.92
57-1020FD,,1,0,0,0,64.25
57-1021,,0,0,0,0,19.62
57-1021FD,,0,0,0,0,68.1
57-1022,,0,0,0,0,63.66
57-1022FD,,1,0,0,0,133.85
57-1023,,0,0,0,0,54.1
57-1023FD,,0,0,0,0,74.73
57-1024,,0,0,0,0,52.18
57-1024FD,,0,0,0,0,41.65
57-1025,,18,0,0,1,21.43
57-10258,,2,0,0,0,18.14
57-1025FD,,1,0,0,0,58.17
57-1026,,0,0,0,0,30.56
57-1027,,22,0,0,0,15.62
57-1027A,,0,0,0,0,40.82
57-1029,,25,0,0,0,31.82
57-1029FD,,0,0,0,0,64.39
57-1030,,29,0,0,1,12.03
57-10304,,15,0,0,0,16.26
57-10305,,0,0,0,0,15.92
57-10306,,3,0,0,0,10.21
57-10307,,3,0,0,5,12.15
57-1031,,0,0,0,0,44.56
57-10318,,0,1,0,1,17.5
57-1031FD,,0,0,0,0,64.39
57-1032,,23,0,0,0,22.28
57-10320,,0,0,0,0,9.87
57-10320,,0,0,0,0,12.39
57-1032FD,,1,0,0,0,81
57-1033,,10,2,0,0,15.56
57-1033FD,,1,0,0,0,55.02
57-1034,,0,0,0,0,20.89
57-10347,,1,0,0,0,20.68
57-1034FD,,1,0,0,0,52.65
57-1035,,0,0,0,0,47.74
57-10359,,0,0,0,0,49.38
57-1036,,23,0,0,0,8.13
57-1036FD,,1,0,0,0,22.9
57-1037,,1,0,0,0,20.43
57-1037FD,,1,0,0,0,91.01
57-1038,,5,0,0,0,22.71
57-10388,,0,1,0,0,27.06
57-1038FD,,1,0,0,0,91.91
57-1039,,75,0,0,0,26.33
57-1040,,3,0,0,7,19.32
57-10407,,0,0,0,0,36.6
57-10407A,,0,0,0,0,36.6
57-1041,,0,0,0,0,24.15
57-10418,,50,7,0,7,16.4
57-10418GM,,0,0,0,0,87.01
57-10423,,0,0,0,0,38.19
57-1043,,19,4,0,0,9.5
57-1043FD,,0,0,0,0,23.17
57-1044,,0,0,0,0,36.9
57-1044FD,,1,0,0,0,80.42
57-1045,,0,0,0,0,41.38
57-1045FD,,0,0,0,0,65.81
57-1046,,9,0,0,0,21.18
57-10460,,1,4,0,1,33.61
57-10463,,18,0,0,3,25.61
57-10463A,,0,0,0,0,31.82
57-1047,,0,0,0,0,47.74
57-10476,,0,0,0,0,25.71
57-1047FD,,1,0,0,0,74
57-1048,,0,0,0,0,76.38
57-10481,,0,0,0,0,18.14
57-10489,,0,0,0,0,23.71
57-1049,,21,0,0,0,13.19
57-1050,,7,0,0,0,24.43
57-1050FD,,1,0,0,0,84.47
57-1051,,16,5,0,0,17.4
57-10512,,0,0,0,0,31.82
57-1051FD,,0,0,0,0,58.72
57-1052,,0,0,0,0,24.03
57-1052FD,,0,0,0,0,85.29
57-1053,,16,1,0,0,11.39
57-1053FD,,0,0,0,0,31.65
57-1054,,2,1,0,0,31.18
57-10547,,0,0,0,2,36.6
57-1054FD,,0,0,0,0,94.03
57-1055,,22,3,0,0,34.77
57-10554,,1,0,0,0,63.66
57-10557,,9,0,0,1,15
57-10557A,,0,0,0,0,17.5
57-1055FD,,0,0,0,0,82.8
57-1056,,20,2,0,0,25.37
57-1056FD,,1,0,0,0,34.8
57-1057,,0,0,0,0,10.62
57-10570,,1,0,0,0,31.88
57-1057FD,,1,0,0,0,30.2
57-1058,,0,7,0,0,20.69
57-10589,,40,0,0,2,13.27
57-10589A,,0,0,0,0,17.5
57-1058FD,,0,0,0,0,55.67
57-1059,,16,3,0,2,31.08
57-10590,,2,0,0,3,22.81
57-1059FD,,1,0,0,0,67.52
57-1060,,2,0,0,0,34.7
57-10606,,0,0,0,0,17.5
57-1060FD,,0,0,0,0,99.04
57-1061,,0,0,0,0,51.88
57-1061FD,,1,0,0,0,73.44
57-1062,,0,0,0,1,29.47
57-1063,,1,2,0,0,23.12
57-1063FD,,0,0,0,0,41.65
57-1064,,0,0,0,0,27.06
57-1064FD,,1,0,0,0,26.77
57-1065,,0,0,0,0,77.98
57-1065FD,,1,0,0,0,56.52
57-1066,,0,0,0,0,20.36
57-1066FD,,1,0,0,0,14.07
57-1067,,0,1,0,0,47.74
57-1068,,0,0,0,0,47.74
57-10681,,8,0,0,1,21.93
57-10684,,0,0,0,0,38.19
57-10688,,58,1,0,3,46.88
57-1069,,68,16,0,1,28.99
57-10693,,77,1,0,8,16.61
57-10694,,23,7,0,4,17.69
57-10694A,,0,0,0,0,20.68
57-10695,,9,0,0,0,15.36
57-10697,,8,0,0,0,15.36
57-1070,,15,0,0,0,18.94
57-1070FD,,1,0,0,0,46.1
57-1072,,7,2,0,1,20.34
57-1072FD,,1,0,0,0,80.31
57-1073,,0,0,0,0,47.74
57-1074,,44,76,0,0,14.99
57-1075,,0,0,0,0,27.38
57-1075FD,,1,0,0,0,26.77
57-1076,,1,4,0,2,24.86
57-1076FD,,1,0,0,0,58.6
57-1077,,0,0,0,0,12.88
57-1079,,9,2,0,0,14.17
57-1079FD,,1,0,0,0,74.95
57-1080,,0,3,0,0,21.24
57-1080FD,,0,0,0,0,38.37
57-1081,,24,0,0,0,27.97
57-1081FD,,1,0,0,0,125.52
57-1082,,25,0,0,0,15.92
57-1082FD,,0,0,0,0,371.91
57-1083,,25,0,0,0,15.92
57-1083FD,,1,0,0,0,40.74
57-1084,,0,0,0,0,50.92
57-1084FD,,0,0,0,0,68.36
57-1085,,0,0,0,0,31.82
57-1085FD,,0,0,0,0,62.84
57-1086,,23,0,0,0,31.82
57-1086FD,,1,0,0,0,68.39
57-1087,,14,5,0,0,19.4
57-1087FD,,1,0,0,0,104.64
57-1088,,22,1,0,0,28.64
57-1088FD,,0,0,0,0,104.89
57-1089,,18,4,0,0,15.13
57-1089FD,,0,0,0,0,26.77
57-1090,,18,5,0,0,15.92
57-10905,,0,0,0,0,38.19
57-1090FD,,1,0,0,0,36.88
57-1091,,0,0,0,0,23.23
57-10910,,0,0,0,1,25.77
57-10911,,0,0,0,0,24.79
57-10912,,2,0,0,0,19.87
57-10913,,3,0,0,0,17.86
57-10914,,9,2,0,0,16.13
57-10915,,7,1,0,1,13.13
57-10918,,1,0,0,0,19.65
57-10919,,0,0,0,0,24.87
57-1091FD,,0,0,0,0,23.79
57-1092,,14,3,0,0,29.64
57-10920,,0,0,0,0,17.44
57-10921,,0,0,0,0,34.47
57-10922,,0,0,0,0,40.99
57-10927,,0,0,0,0,39.74
57-1092FD,,1,0,0,0,37.18
57-1093,,10,5,0,0,30.21
57-1093FD,,1,0,0,0,71.39
57-1094,,12,3,0,0,27.1
57-10945,,131,18,0,21,20.99
57-10945A,,0,0,0,0,35.2
57-10945FD,,0,0,0,0,68.3
57-1094FD,,1,0,0,0,55.32
57-1095,,24,0,0,0,36.6
57-1095FD,,1,0,0,0,91.91
57-1096,,20,4,0,0,31.82
57-1096FD,,1,0,0,0,155.27
57-1097,,0,0,0,0,168.69
57-1097FD,,1,0,0,0,206.11
57-1098,,0,0,0,0,178.22
57-1098FD,,1,0,0,0,223.38
57-1099,,0,0,0,0,41.38
57-1100,,0,0,0,0,239.65
57-11001,,29,0,0,0,8.19
57-11002,,70,3,0,0,8.47
57-11003,,0,0,0,0,12.82
57-1101,,12,1,0,0,76.38
57-11015,,54,0,0,0,9.22
57-11016,,47,10,0,0,43.7
57-11017,,0,0,0,0,47.74
57-11019,,0,0,0,0,55.7
57-1102,,0,0,0,0,85.92
57-11020,,0,0,0,0,47.74
57-11021,,0,0,0,0,20.26
57-1103,,1,1,0,0,22.59
57-11032,,0,0,0,0,24.91
57-1104,,0,0,0,0,60.47
57-11045,,0,0,0,0,55.7
57-11047,,31,1,0,0,14.25
57-1105,,0,0,0,0,47.74
57-1106,,16,0,0,0,71.92
57-1107,,0,0,0,0,77.98
57-11075,,0,0,0,0,54.1
57-1108,,0,0,0,0,56.33
57-11088,,14,0,0,0,31.87
57-1108FD,,0,0,0,0,43.13
57-1109,,0,0,0,0,25.19
57-1110,,0,0,0,0,168.69
57-11102,,0,0,0,0,23.87
57-11102,,0,0,0,0,52.51
57-1111,,0,0,0,0,41.49
57-1112,,0,0,0,0,289.62
57-1113,,0,0,0,0,37.58
57-111331,,0,0,0,0,28.6
57-1114,,1,0,0,0,20.68
57-11148,,160,12,0,0,30.4
57-1115,,8,0,0,4,15.32
57-1116,,34,0,0,2,35.4
57-1117,,9,0,0,0,8.89
57-1117A,,0,0,0,0,124.12
57-1117FD,,1,0,0,0,105.29
57-1118,,0,0,0,0,143
57-11187,,16,0,0,0,39.15
57-11187A,,0,0,0,0,47.74
57-1119,,18,0,0,0,16.41
57-1120,,43,0,0,1,12.56
57-11205,,69,1,0,0,13.8
57-11205A,,0,0,0,0,25.47
57-1120A,,0,0,0,0,25.47
57-1121,,47,0,0,0,20.91
57-1122,,0,0,0,0,13.37
57-1123,,0,0,0,0,13.68
57-1124,,0,0,0,0,16.56
57-11242,,6,0,0,0,27.31
57-1125,,1,0,0,0,41.38
57-1126,,0,2,0,1,42.25
57-1127,,0,0,0,0,19.1
57-11279,,0,0,0,0,20.76
57-1128,,24,3,0,0,12.46
57-1129,,1,0,0,0,36.6
57-1130,,0,0,0,0,27.39
57-11303,,0,1,0,0,20.94
57-11309,,5,0,0,2,15.44
57-1131,,0,0,0,0,12.29
57-1132,,0,0,0,0,12.29
57-1133,,1,0,0,0,95.48
57-1134,,0,10,0,3,11.6
57-1135,,28,0,0,1,15.38
57-1136,,6,0,0,0,13.27
57-11365,,1,0,0,0,15.52
57-1137,,0,1,0,0,47.74
57-1138,,0,0,0,0,20.47
57-1139,,0,0,0,0,47.74
57-1140,,5,3,0,0,33.79
57-1141,,48,0,0,0,25.47
57-1141FD,,0,0,0,0,44.62
57-1142,,75,0,0,0,24.88
57-11424,,0,0,0,0,35
57-11424A,,0,0,0,0,35
57-1144,,0,0,0,1,33.61
57-1145,,148,1,0,0,17.53
57-11451,,41,0,0,0,35.18
57-11451FD,,0,0,0,0,107
57-1146,,13,0,0,1,31.11
57-11461,,33,0,0,0,9.76
57-1147,,1,0,0,0,31.82
57-11471,,23,4,0,5,17.53
57-11474,,0,0,0,0,54.43
57-1148,,10,0,0,0,31.9
57-11488,,0,0,0,0,50.92
57-1148GM,,0,0,0,0,108.89
57-1149,,1,1,0,0,97.06
57-1152,,58,0,0,3,94.66
57-11525,,0,0,0,0,55.79
57-1153,,0,0,0,0,31.82
57-1154,,0,0,0,0,31.82
57-1155,,1,0,0,49,21.2
57-1155FD,,0,0,0,0,61.33
57-1156,,5,1,0,2,18.55
57-1157,,0,4,0,0,63.66
57-1158,,0,0,0,0,34.55
57-11589,,1,0,0,0,20.23
57-1159,,43,0,0,0,24.09
57-1162,,28,0,0,0,14.15
57-1163,,10,4,0,0,11.87
57-1164,,0,0,0,0,47.74
57-1165,,0,0,0,0,57.29
57-1166,,2,0,0,0,12.66
57-1167,,2,2,0,0,14.9
57-1168,,0,0,0,0,231.69
57-1169,,0,0,0,0,38.09
57-1170,,0,0,0,0,14.92
57-1171,,0,0,0,0,22.81
57-1171FD,,1,0,0,0,81.39
57-1172,,28,0,0,0,28.55
57-1173,,27,18,0,7,18.33
57-1173A,,0,0,0,0,19.65
57-1174,,25,0,0,0,22.28
57-1174FD,,1,0,0,0,80.58
57-1175,,0,0,0,0,15.89
57-1176,,3,0,0,0,20.41
57-1176FD,,0,0,0,0,52.94
57-1177,,24,0,0,0,22.91
57-1177FD,,0,0,0,0,88.64
57-1178,,24,0,0,0,27.91
57-1178FD,,1,0,0,0,85.86
57-1179,,0,0,0,0,17.82
57-1179FD,,1,0,0,0,93.1
57-1180,,0,1,0,6,25.11
57-1181,,0,0,0,0,7.96
57-1182,,0,0,0,0,15.83
57-1183,,0,0,0,0,203.69
57-1184,,0,1,0,0,71.39
57-1184FD,,0,0,0,0,79.9
57-1185,,0,0,0,0,116.48
57-1186,,0,0,0,0,42.01
57-1186FD,,0,0,0,0,28.22
57-1187,,10,4,0,0,21.95
57-1187FD,,0,0,0,0,35.7
57-1188,,0,0,0,0,39.08
57-1189,,20,0,0,0,25.89
57-1189FD,,0,0,0,0,60.68
57-1190,,0,0,0,0,43.59
57-1190FD,,0,0,0,0,35.7
57-1191,,0,0,0,1,49.32
57-1192,,0,0,0,0,50.92
57-1193,,0,0,0,0,42.65
57-1193FD,,0,0,0,0,35.7
57-1194,,0,0,0,0,46.15
57-1194FD,,0,0,0,0,37.18
57-1195,,18,0,0,0,18.29
57-1195FD,,0,0,0,0,93.53
57-1196,,14,0,0,0,22.65
57-1196FD,,0,0,0,0,64.87
57-1197,,4,1,0,0,15
57-1197A,,0,0,0,0,40.41
57-1198,,22,0,0,0,23.4
57-1198FD,,1,0,0,0,63.69
57-1199,,0,0,0,0,46.39
57-1201,,25,0,0,0,31.82
57-1201FD,,1,0,0,0,66.86
57-1202,,25,0,0,0,31.82
57-1202FD,,1,0,0,0,123.74
57-1203,,0,0,0,0,102.48
57-1203FD,,1,0,0,0,73.8
57-1204,,19,0,0,0,19.57
57-1204FD,,1,0,0,0,70.19
57-1205,,0,0,0,0,35
57-1205FD,,1,0,0,0,48.36
57-1206,,0,0,0,1,24.08
57-1206FD,,0,0,0,0,62.79
57-1207,,19,4,0,0,37.05
57-1207FD,,0,0,0,0,152.83
57-1208,,14,2,0,0,30.02
57-1208FD,,0,0,0,0,132.58
57-1209,,22,0,0,0,17.37
57-1209FD,,0,0,0,0,53.92
57-1210,,24,0,0,0,27.06
57-1210FD,,1,0,0,0,54.73
57-1211,,14,3,0,0,67.47
57-1211FD,,1,0,0,0,110.47
57-1212,,21,0,0,0,16.52
57-1212FD,,0,0,0,0,68.64
57-1213,,20,0,0,0,51.52
57-1213,,20,0,0,0,101.84
57-1213FD,,1,0,0,0,152.81
57-1214,,0,0,0,0,82.74
57-1216,,1,2,0,2,25.35
57-1217,,1,0,0,0,24.53
57-1218,,0,0,0,0,114.58
57-1218FD,,1,0,0,0,79.84
57-1219,,0,0,0,0,47.74
57-1220,,89,1,0,0,11.91
57-1221,,0,3,0,0,19.34
57-1222,,0,0,0,0,28.64
57-12230,,25,1,0,0,15.76
57-12230FD,,0,0,0,0,56.67
57-1224,,21,0,0,0,20.72
57-1224FD,,0,0,0,0,74.36
57-1225,,0,0,0,0,17.36
57-1226,,18,0,0,0,29.12
57-1226FD,,0,0,0,0,136.84
57-1227,,13,1,0,2,14.01
57-1227A,,0,1,0,0,35
57-1228,,0,0,0,0,86.25
57-1228FD,,1,0,0,0,128.69
57-1229,,22,0,0,0,21.5
57-1230,,6,0,0,2,17.39
57-1231,,100,0,0,0,15.72
57-1232,,25,0,0,0,14.69
57-1233,,25,0,0,1,12.59
57-1234,,42,0,0,1,16.97
57-1235,,25,0,0,0,25.28
57-1236,,22,0,0,0,17.37
57-1237,,0,4,0,0,30.66
57-1238,,20,0,0,0,12.31
57-1239,,0,0,0,0,14.98
57-1241,,0,0,0,0,24.19
57-1242,,2,0,0,1,11.61
57-1243,,0,0,0,0,262.57
